"","sexo","education_3","encuesta","diabetes","diabetes_low","diabetes_upp","hta","hta_low","hta_upp","col","col_low","col_upp","obesity","obesity_low","obesity_upp","sobrepeso","sobrepeso_low","sobrepeso_upp","smoking","smoking_low","smoking_upp","alcohol","alcohol_low","alcohol_upp","sedentarismo","sedentarismo_low","sedentarismo_upp","food","food_low","food_upp"
"40","1",2,2020,0.0609979276825647,0.0541463076132048,0.0678495477519247,0.184879980833,0.173027096383669,0.196732865282332,0.167340408229911,0.155866541986389,0.178814274473433,0.162992599878003,0.151340762613553,0.174644437142454,0.609539429600125,0.593426759705359,0.625652099494891,0.30644654566244,0.291177765357942,0.321715325966937,0.204762789794033,0.191448033038088,0.218077546549977,0.31027589894947,0.295218921769553,0.325332876129386,0.692013962725247,0.67704705720483,0.706980868245664
"41","1",3,2001,0.0283953993576276,0.0157624976996648,0.0410283010155904,0.0911815214832876,0.0686116422434054,0.11375140072317,0.0672674274162942,0.0479785802973782,0.0865562745352102,0.0823905841774152,0.0608411510944174,0.103940017260413,0.486629570904723,0.447969002705806,0.525290139103641,0.328422774542787,0.291936668169319,0.364908880916255,0,0,0,0.274160805506522,0.239366935696945,0.308954675316099,0.748286397238378,0.714786129861867,0.781786664614889
"42","1",3,2003,0.0244901243139986,0.0138127442007195,0.0351675044272776,0.110026306521376,0.0874782463989849,0.132574366643768,0.0866724259272483,0.0660297514336632,0.107315100420833,0.0876634398767491,0.0680751116430454,0.107251768110453,0.521871358453014,0.485334594154443,0.558408122751586,0.33923017366434,0.304088074079408,0.374372273249271,0.238044436729802,0.206054442102561,0.270034431357042,0.364611792320673,0.32977589069498,0.399447693946365,0.649432736654012,0.614132250449168,0.684733222858856
"43","1",3,2006,0.0326527024483073,0.0229379647542376,0.042367440142377,0.152687105655122,0.131909640714545,0.173464570595699,0.145359156954141,0.125610471015229,0.165107842893053,0.107091735811646,0.0882346717352847,0.125948799888007,0.557985726738041,0.528097725697538,0.587873727778544,0.290223750265178,0.262594848991316,0.317852651539041,0.596933813360358,0.533920391632616,0.659947235088101,0.248809107527047,0.222883771562355,0.27473444349174,0.654484585681039,0.625845125563835,0.683124045798243
"44","1",3,2009,0.0305797146775722,0.0216164027922565,0.039543026562888,0.139582207378768,0.120193218594933,0.158971196162603,0,0,0,0.116693941151389,0.0971985317669544,0.136189350535824,0.589029626331665,0.559692761790529,0.618366490872802,0.254051013839745,0.228035910837313,0.280066116842177,0.147744427031485,0.126949513693293,0.168539340369677,0.730900388948673,0.704225389583299,0.757575388314048,0.52071795246447,0.491066590026703,0.550369314902236
"45","1",3,2011,0.0549075768614174,0.0443928110177972,0.0654223427050376,0.183184759929763,0.165031979267786,0.201337540591741,0.176810858678506,0.158856346010987,0.194765371346025,0.121391335206871,0.105827311651895,0.136955358761846,0.589492281220149,0.565276572524634,0.613707989915664,0.262553900883937,0.240898699449961,0.284209102317912,0.555494966105853,0.508443272348456,0.60254665986325,0.304821904743897,0.282138192616625,0.327505616871168,0.613810251280868,0.590008942556329,0.637611560005406
"46","1",3,2014,0.0437063550344824,0.0338646653149723,0.0535480447539926,0.174034955044546,0.154673157923747,0.193396752165344,0.177271379269079,0.157753004720437,0.196789753817722,0.112696042556428,0.0957793005064249,0.129612784606431,0.522388002316371,0.495290522818649,0.549485481814093,0.202268218889201,0.180497215389431,0.224039222388972,0.133532331423036,0.115121187689312,0.151943475156759,0.183924991894745,0.163096036448621,0.204753947340869,0.652565687988713,0.627045496548741,0.678085879428685
"47","1",3,2017,0.0542163578630893,0.0426572789197041,0.0657754368064745,0.190441466609787,0.170135705497923,0.21074722772165,0.204565027771263,0.183211149064212,0.225918906478315,0.117474279018442,0.100193474239688,0.134755083797197,0.556860068074495,0.529671409486246,0.584048726662744,0.201625493792696,0.179311399265167,0.223939588320225,0.12723615970977,0.108899939401458,0.145572380018081,0.218415240977023,0.195958158579017,0.240872323375028,0.673904429512033,0.648420022347114,0.699388836676952
"48","1",3,2020,0.0541434154818049,0.0421046383047603,0.0661821926588496,0.192614318721423,0.171662850155428,0.213565787287418,0.147186883696459,0.129333802351887,0.165039965041032,0.108635990622717,0.092146377969506,0.125125603275927,0.541330485066352,0.513600378073176,0.569060592059528,0.161619546381746,0.141496399931106,0.181742692832387,0.141993690333024,0.123107709730472,0.160879670935576,0.191170885741613,0.169473904994787,0.21286786648844,0.611984445264625,0.584692569145402,0.639276321383847
"49","Overall",1,2001,0.109132085096679,0.100144698538338,0.118119471655021,0.273603439037572,0.260947096766823,0.286259781308321,0.193928010627445,0.182705923210196,0.205150098044694,0.228822387656856,0.216764846770655,0.240879928543057,0.688115734733289,0.675042822919284,0.701188646547294,0.238634285468871,0.226524854712779,0.250743716224963,0,0,0,0.544656350521554,0.530604239376181,0.558708461666926,0.680931998523947,0.667733926858404,0.69413007018949
"50","Overall",1,2003,0.076952616346869,0.0715122798504882,0.0823929528432498,0.178779197130907,0.171107194797335,0.186451199464478,0.124318676913052,0.117693084671611,0.130944269154493,0.165579772557606,0.157816258471141,0.17334328664407,0.552638971039367,0.541810449297638,0.563467492781096,0.302316236275685,0.292159175536699,0.312473297014672,0.464172905360609,0.453373425298581,0.474972385422637,0.631354421494737,0.620937023066923,0.641771819922551,0.657380084857806,0.647228269216744,0.667531900498869
"51","Overall",1,2006,0.102454349945471,0.0952693204943744,0.109639379396568,0.332905858218114,0.321641727343279,0.34416998909295,0.231779196066322,0.221892004589215,0.241666387543429,0.222956048731205,0.212875688484606,0.233036408977805,0.653447520201943,0.641496334500759,0.665398705903127,0.261328478964904,0.249826486833907,0.272830471095902,0.795303476039474,0.781912313718723,0.808694638360226,0.432083718517365,0.419827618289019,0.444339818745712,0.622348050523094,0.610619257866539,0.634076843179649
"52","Overall",1,2009,0.117601248143574,0.109342505768184,0.125859990518964,0.351938870859679,0.33929514741536,0.364582594303997,0,0,0,0.245363492805623,0.233710617886604,0.257016367724642,0.669681115472832,0.656600571654224,0.682761659291441,0.255100101033119,0.242608532913099,0.267591669153138,0.492075868726124,0.478406445434444,0.505745292017804,0.895488060460828,0.886579207769422,0.904396913152234,0.433396429045533,0.419785389701067,0.447007468389999
"53","Overall",1,2011,0.111165773813694,0.103145415627596,0.119186131999792,0.284437395340425,0.272764519296431,0.296110271384418,0.241201978141783,0.230087792336483,0.252316163947082,0.21506740773022,0.204180747811854,0.225954067648586,0.598879956880337,0.585061403334536,0.612698510426137,0.25711825213831,0.244815092485475,0.269421411791145,0.752676141105327,0.7363640608778,0.768988221332855,0.501994403107268,0.48816853861744,0.515820267597096,0.642860910838757,0.629839360951044,0.655882460726469
"54","Overall",1,2014,0.157521557498419,0.147259200414816,0.167783914582022,0.422718103605856,0.408821853705554,0.436614353506159,0.325696940162496,0.312672871999951,0.338721008325041,0.262398458180069,0.249654509435255,0.275142406924882,0.678032643545872,0.664366723644201,0.691698563447544,0.186559123886263,0.174781335043792,0.198336912728733,0.467705744616462,0.453368067788276,0.482043421444648,0.468159688479089,0.453818253030476,0.482501123927702,0.613549672711941,0.599702416422738,0.627396929001144
"55","Overall",1,2017,0.186893757811497,0.175416648901582,0.198370866721412,0.440824930899277,0.426002104085263,0.45564775771329,0.360124996855866,0.345833703735294,0.374416289976437,0.26051714491168,0.247346623852685,0.273687665970675,0.684135415413939,0.669825594627647,0.698445236200232,0.183543619512635,0.171279422786546,0.195807816238724,0.50375258192744,0.488679189717498,0.518825974137381,0.490818069779694,0.475735927546129,0.505900212013259,0.638875636870005,0.624370251466995,0.653381022273014
"56","Overall",1,2020,0.180851759948055,0.168537966911513,0.193165552984597,0.44082411045824,0.424452392002096,0.457195828914384,0.314078713570521,0.299172556093013,0.328984871048029,0.243961840784582,0.229452914145687,0.258470767423477,0.680794679635818,0.66511599907501,0.696473360196625,0.176120848058064,0.162934497509893,0.189307198606235,0.508341319164165,0.491624398745045,0.525058239583284,0.522615072532948,0.505934101045417,0.539296044020479,0.592342996975132,0.57586622437482,0.608819769575444
"57","Overall",2,2001,0.0206647107542767,0.017211526894445,0.0241178946141084,0.0623765541734336,0.0566155245937054,0.0681375837531618,0.0608044392741099,0.0550993298230758,0.066509548725144,0.0869856708474793,0.0802356387215425,0.093735702973416,0.422129702988721,0.410352057207807,0.433907348769635,0.454763343861008,0.442883398276473,0.466643289445544,0,0,0,0.439562556964229,0.427721368834307,0.45140374509415,0.767860562831486,0.757709578138186,0.778011547524787
